player_id,mean_rank,n_matches,upset_rate,mean_ctfi,mean_log_rank_diff,pct_clay,pct_grass,pct_hard,cluster
100284,176.3125,16,0.625,214.5,3.816903896799573,0.25,0.25,0.5,0
100529,63.8235294117647,17,0.35294117647058826,25.352941176470587,-0.9294701182546173,0.11764705882352941,0.47058823529411764,0.4117647058823529,0
100581,20.34285714285714,35,0.37142857142857144,164.0,-2.0574024508694913,0.05714285714285714,0.3142857142857143,0.6285714285714286,1
100628,100.1875,16,0.5,71.25,0.23086599050936968,0.25,0.125,0.625,0
100644,11.139705882352942,136,0.16911764705882354,238.27941176470588,-2.970812155561804,0.3161764705882353,0.17647058823529413,0.5073529411764706,1
100653,26.823529411764707,17,0.4117647058823529,8.411764705882353,-2.881557768864659,0.5294117647058824,0.058823529411764705,0.4117647058823529,1
100656,6.370967741935484,62,0.16129032258064516,167.6451612903226,-3.107041285789314,0.06451612903225806,0.24193548387096775,0.6935483870967742,1
100676,21.083333333333332,12,0.08333333333333333,0.0,-2.423813621804163,0.25,0.08333333333333333,0.6666666666666666,0
100689,61.875,8,0.5,133.625,-0.773744698776072,0.0,0.625,0.375,2
100713,214.91666666666666,12,0.5,34.833333333333336,3.265720963387819,0.0,0.4166666666666667,0.5833333333333334,2
100714,335.5,6,0.0,0.0,5.316252206724279,0.0,0.3333333333333333,0.6666666666666666,2
100747,117.0,11,0.2727272727272727,52.36363636363637,1.8959504208538562,0.0,0.18181818181818182,0.8181818181818182,0
100752,93.0,9,0.2222222222222222,6.777777777777778,1.45183194596703,0.1111111111111111,0.2222222222222222,0.6666666666666666,0
100757,83.25,28,0.32142857142857145,26.035714285714285,0.6811423102365429,0.17857142857142858,0.35714285714285715,0.4642857142857143,0
100763,21.435897435897434,39,0.3333333333333333,77.84615384615384,-2.580727266937438,0.1794871794871795,0.38461538461538464,0.4358974358974359,1
100768,421.6,5,0.4,112.4,5.531735909855688,0.0,0.8,0.2,2
100772,106.28571428571429,7,0.2857142857142857,0.0,1.645377068958247,0.14285714285714285,0.2857142857142857,0.5714285714285714,0
100800,157.07142857142858,14,0.5,86.42857142857143,3.5290808080046605,0.7142857142857143,0.14285714285714285,0.14285714285714285,0
100809,40.5,8,0.375,0.0,-2.7173159921543086,0.375,0.5,0.125,0
100810,66.16666666666667,6,0.16666666666666666,0.0,-2.2743338223197687,0.0,0.3333333333333333,0.6666666666666666,0
100815,108.5,10,0.1,0.0,2.5643285390797304,0.1,0.5,0.4,2
100829,81.1,10,0.5,62.8,0.7885329451568508,0.2,0.5,0.3,0
100837,112.38461538461539,26,0.5,45.57692307692308,0.4759615551779672,0.11538461538461539,0.5384615384615384,0.34615384615384615,2
100855,116.25,16,0.375,42.0625,2.202661041187184,0.125,0.3125,0.5625,0
100870,74.31818181818181,22,0.36363636363636365,32.72727272727273,0.6318361902142368,0.0,0.45454545454545453,0.5454545454545454,0
100901,92.0,7,0.2857142857142857,0.0,1.4741381830820441,0.0,0.2857142857142857,0.7142857142857143,0
100923,51.354166666666664,48,0.1875,58.083333333333336,-0.5827663366569613,0.14583333333333334,0.3125,0.5416666666666666,1
100936,100.60975609756098,41,0.3902439024390244,65.8780487804878,1.2101773230875916,0.3902439024390244,0.34146341463414637,0.2682926829268293,0
100944,88.0,12,0.3333333333333333,0.0,0.6278784043680632,0.08333333333333333,0.0,0.9166666666666666,0
100954,61.041666666666664,24,0.4166666666666667,38.833333333333336,-0.559506547764065,0.25,0.16666666666666666,0.5833333333333334,0
100962,109.83333333333333,6,0.5,0.0,0.74890004752418,0.16666666666666666,0.16666666666666666,0.6666666666666666,0
100967,74.55555555555556,9,0.1111111111111111,0.0,-0.6338449773950414,0.1111111111111111,0.4444444444444444,0.4444444444444444,0
100972,85.73684210526316,19,0.5263157894736842,21.63157894736842,-0.7846191381020979,0.15789473684210525,0.10526315789473684,0.7368421052631579,0
100978,229.33333333333334,6,0.16666666666666666,28.5,5.143002978916177,0.0,0.5,0.5,2
100990,65.71428571428571,7,0.5714285714285714,0.0,1.4654015994746084,0.2857142857142857,0.42857142857142855,0.2857142857142857,0
100995,123.28571428571429,7,0.14285714285714285,55.714285714285715,2.76952085552771,0.2857142857142857,0.42857142857142855,0.2857142857142857,0
101000,267.1666666666667,6,0.3333333333333333,42.0,5.303800299748674,0.3333333333333333,0.16666666666666666,0.5,0
101004,119.3,10,0.3,0.0,2.5595191419504255,0.2,0.3,0.5,0
101016,112.6923076923077,13,0.3076923076923077,13.076923076923077,2.8017543212840414,0.3076923076923077,0.3076923076923077,0.38461538461538464,0
101022,229.0,11,0.5454545454545454,0.0,2.5743340357103097,0.09090909090909091,0.18181818181818182,0.7272727272727273,0
101026,101.90322580645162,31,0.3870967741935484,39.354838709677416,1.1411719851027256,0.1935483870967742,0.2903225806451613,0.5161290322580645,0
101030,68.5,24,0.3333333333333333,147.75,0.027480634395844212,0.4583333333333333,0.08333333333333333,0.4583333333333333,1
101036,42.714285714285715,7,0.14285714285714285,0.0,-1.504965618482569,0.14285714285714285,0.2857142857142857,0.5714285714285714,0
101050,170.14285714285714,7,0.42857142857142855,112.42857142857143,2.409190629156283,0.0,0.42857142857142855,0.5714285714285714,0
101061,62.84615384615385,13,0.38461538461538464,46.15384615384615,-0.11177062207540273,0.3076923076923077,0.0,0.6923076923076923,0
101062,142.5,32,0.28125,45.3125,1.038233314593143,0.21875,0.09375,0.6875,0
101063,47.411764705882355,17,0.23529411764705882,23.41176470588235,0.1210554780484847,0.7058823529411765,0.058823529411764705,0.23529411764705882,0
101066,136.28571428571428,7,0.5714285714285714,0.0,2.8936483260205117,0.14285714285714285,0.5714285714285714,0.2857142857142857,2
101073,33.4,15,0.26666666666666666,52.266666666666666,-2.127700998406408,0.4666666666666667,0.0,0.5333333333333333,1
101084,41.267857142857146,56,0.30357142857142855,58.392857142857146,-1.0297380912253096,0.26785714285714285,0.30357142857142855,0.42857142857142855,1
101086,65.12,25,0.2,7.88,0.2876201702121171,0.4,0.16,0.44,0
101096,87.29411764705883,17,0.47058823529411764,14.058823529411764,0.37290162815120004,0.11764705882352941,0.35294117647058826,0.5294117647058824,0
101097,307.0,5,0.2,0.0,5.388341667728276,0.0,0.4,0.6,2
101098,24.365079365079364,63,0.25396825396825395,132.77777777777777,-2.690164350629934,0.2222222222222222,0.2698412698412698,0.5079365079365079,1
101106,83.5,12,0.3333333333333333,12.583333333333334,0.9735573690547438,0.25,0.25,0.5,0
101109,113.42857142857143,7,0.2857142857142857,0.0,2.6903418952554676,0.42857142857142855,0.14285714285714285,0.42857142857142855,0
101117,75.55555555555556,9,0.5555555555555556,0.0,0.5761027421325495,0.2222222222222222,0.3333333333333333,0.4444444444444444,0
101119,82.3,10,0.4,34.5,0.3696930394901673,0.5,0.1,0.4,0
101120,29.215686274509803,51,0.4117647058823529,71.33333333333333,-2.291636967597577,0.2549019607843137,0.21568627450980393,0.5294117647058824,1
101123,113.94736842105263,19,0.3684210526315789,67.52631578947368,1.8377954733000461,0.05263157894736842,0.42105263157894735,0.5263157894736842,0
101126,109.57142857142857,7,0.2857142857142857,53.857142857142854,0.9767488282539081,0.2857142857142857,0.0,0.7142857142857143,0
101133,195.41666666666666,12,0.3333333333333333,68.66666666666667,2.514353156946261,0.08333333333333333,0.5,0.4166666666666667,2
101138,227.8695652173913,23,0.391304347826087,29.217391304347824,3.197000679699531,0.08695652173913043,0.43478260869565216,0.4782608695652174,2
101142,32.4,40,0.35,100.925,-2.380518135416972,0.275,0.075,0.65,1
101147,113.8,5,0.2,34.6,0.8180250293358785,0.2,0.2,0.6,0
101150,86.14285714285714,56,0.375,57.714285714285715,1.0023132881559158,0.16071428571428573,0.30357142857142855,0.5357142857142857,0
101154,132.55555555555554,18,0.2777777777777778,8.555555555555555,3.0022529286498036,0.1111111111111111,0.2777777777777778,0.6111111111111112,0
101179,94.89473684210526,38,0.2894736842105263,21.026315789473685,1.6245732301281688,0.21052631578947367,0.23684210526315788,0.5526315789473685,0
101185,66.12790697674419,86,0.4186046511627907,81.90697674418605,0.04227892171090334,0.19767441860465115,0.29069767441860467,0.5116279069767442,1
